Date,Open,High,Low,Close,Adj Close,Volume
2006-03-20,89.479736,89.479736,84.120789,88.496445,74.357750,13698
2006-03-21,87.513153,88.476776,86.869095,88.147377,74.064476,31913
2006-03-22,88.004799,89.184753,87.513153,88.988091,74.770874,5206
2006-03-23,85.713722,90.050049,85.713722,87.478737,73.502663,51307
2006-03-24,86.234871,89.479736,86.234871,88.732437,74.556068,125781
2006-03-27,85.777634,89.479736,85.777634,88.978256,74.762611,2471
2006-03-28,89.479736,89.479736,86.254532,86.475777,72.659943,42662
2006-03-29,96.397209,96.397209,87.021507,87.277161,73.333282,21265
2006-03-30,90.364700,92.503365,86.529854,87.513153,73.531578,2847
2006-03-31,88.496445,88.496445,84.563271,87.852386,73.816612,37832
2006-04-03,93.412910,93.412910,83.889709,86.215202,72.441002,5379
2006-04-04,90.163132,90.163132,83.678307,83.904465,70.499428,5939
2006-04-05,85.546562,85.546562,82.596680,83.717636,70.342453,28343
2006-04-07,85.541649,86.505272,78.869995,81.829712,68.756157,23451
2006-04-10,82.596680,83.579979,78.963409,80.256439,67.434250,6712
2006-04-12,80.143364,80.630096,71.465797,73.756866,61.973068,66999
2006-04-13,73.501213,76.696922,60.502068,73.815865,62.022652,127174
2006-04-17,72.758827,88.496445,71.829613,80.192528,67.380539,138758
2006-04-18,80.138451,81.613388,74.730331,78.756920,66.174278,49151
2006-04-19,75.910286,78.358688,75.615295,77.572052,65.178741,8237
2006-04-20,82.596680,82.596680,75.713623,76.392097,64.187286,17543
2006-04-21,76.210190,76.210190,75.123650,75.158066,63.150394,4962
2006-04-24,75.708710,79.351814,73.747040,78.668427,66.099937,43079
2006-04-25,78.860168,79.445229,76.923073,79.435394,66.744354,508
2006-04-26,75.241646,77.680214,75.241646,77.680214,65.269615,4088
2006-04-27,75.910286,81.121742,75.728371,77.921120,65.472046,2796
2006-04-28,78.363602,79.056824,76.696922,78.663506,66.095795,4240
2006-05-02,78.658592,79.155151,78.653671,78.663506,66.095795,51276
2006-05-03,76.795250,78.663506,76.696922,76.716583,64.459930,1922
2006-05-04,77.188568,77.576965,76.696922,77.576965,65.182838,2135
2006-05-05,77.768707,78.663506,75.182648,76.711670,64.455803,2745
2006-05-08,75.261307,76.205269,75.123650,75.177727,63.166924,24845
2006-05-09,75.221977,79.155151,75.221977,76.927994,64.637558,140659
2006-05-10,78.658592,78.658592,75.123650,75.202309,63.187588,37415
2006-05-11,75.133484,75.713623,75.123650,75.123650,63.121494,6518
2006-05-12,75.226898,79.646797,75.221977,78.373436,65.852058,44472
2006-05-15,75.285889,78.137444,75.123650,75.123650,63.121494,1352
2006-05-16,76.696922,77.188568,75.128563,77.031242,64.724304,5847
2006-05-17,77.188568,78.466850,75.123650,75.541550,63.472637,14542
2006-05-18,75.123650,75.128563,75.123650,75.123650,63.121494,37293
2006-05-19,75.123650,75.713623,75.123650,75.708710,63.613071,90400
2006-05-22,73.747040,75.713623,71.288803,75.153145,63.146275,67507
2006-05-23,73.255386,75.708710,64.041924,70.128517,58.924416,3935
2006-05-24,65.192383,77.159065,65.192383,69.813866,58.660011,2074
2006-05-25,68.830566,73.747040,68.830566,71.780449,60.312408,6152
2006-05-26,71.387131,71.387131,68.437248,68.569992,57.614887,3671
2006-05-29,68.569992,68.569992,68.569992,68.569992,57.614887,0
2006-05-30,69.027229,81.515060,56.716389,70.035103,58.845932,231497
2006-05-31,65.290710,69.322212,63.422451,64.199257,53.942444,8939
2006-06-01,63.923931,65.723358,57.326031,59.779346,50.228672,9793
2006-06-02,66.372337,68.633911,54.671139,61.731186,51.868683,18946
2006-06-05,59.095959,61.200207,57.031040,58.574814,49.216579,6305
2006-06-06,54.572807,57.031040,54.474480,56.991711,47.886410,8217
2006-06-07,57.149036,58.997631,49.317101,57.861923,48.617580,20248
2006-06-08,54.081161,58.997631,48.181396,58.092999,48.811756,19261
2006-06-09,55.556103,59.980923,54.081161,58.982880,49.559444,89657
2006-06-12,58.997631,58.997631,56.264072,56.996628,47.890541,559
2006-06-13,54.081161,55.064453,53.589516,54.081161,45.440857,5166
2006-06-14,56.047749,56.047749,53.107700,56.047749,47.093262,14227
2006-06-15,53.097866,54.572807,53.097866,54.218822,45.556534,4739
2006-06-16,55.079205,61.352619,54.100826,56.686890,47.630291,2369
2006-06-19,55.556103,55.556103,54.081161,54.174572,45.519348,6885
2006-06-20,54.081161,55.064453,52.709465,54.592472,45.870483,767756
2006-06-21,55.261112,56.539394,54.081161,54.725220,45.982014,3773
2006-06-22,56.529564,56.529564,54.297485,54.297485,45.622627,457
2006-06-23,56.146076,58.997631,52.704548,53.319107,44.800541,3050
2006-06-26,57.817677,58.997631,55.064453,58.009418,48.741520,298700
2006-06-27,54.277821,57.522690,54.081161,57.276867,48.126007,11654
2006-06-28,57.276867,57.276867,57.276867,57.276867,48.126007,0
2006-06-29,58.997631,61.455864,54.277821,56.539394,47.506355,95220
2006-06-30,60.747894,60.747894,55.064453,57.001541,47.894665,10556
2006-07-03,58.407654,58.505981,58.407654,58.446983,49.109180,508
2006-07-04,56.160828,58.997631,56.160828,57.252281,48.105350,40425
2006-07-05,58.702641,58.800972,57.970089,58.466652,49.125698,2593
2006-07-06,56.736053,58.604313,56.736053,58.505981,49.158749,681
2006-07-07,57.276867,58.899300,57.031040,58.594479,49.233112,9508
2006-07-10,57.080208,58.899300,56.539394,58.697723,49.319866,9356
2006-07-11,58.014336,58.899300,58.014336,58.796055,49.402481,5817
2006-07-12,58.014336,58.800972,56.082165,58.800972,49.406616,14502
2006-07-13,58.786221,58.786221,58.014336,58.014336,48.745647,20
2006-07-14,58.014336,58.800972,57.522690,58.407654,49.076130,5451
2006-07-17,58.210995,58.442070,54.577724,56.996628,47.890541,2318
2006-07-18,57.522690,58.800972,56.047749,56.146076,47.175888,7861
2006-07-19,56.047749,57.021210,52.625885,52.625885,44.218094,7047
2006-07-20,50.747795,53.486267,50.147984,51.259106,43.069672,7037
2006-07-21,50.246315,50.246315,48.181396,48.181396,40.483677,396
2006-07-24,45.265930,50.049656,45.265930,46.554047,39.116322,3040
2006-07-25,46.411469,47.566837,44.769367,46.259060,38.868458,2257
2006-07-26,48.083069,52.114574,47.443928,47.655334,40.041664,4667
2006-07-27,48.869701,50.836292,46.018150,46.214809,38.831276,5145
2006-07-28,46.706455,48.968033,43.068272,45.369179,38.120762,10098
2006-07-31,46.706455,47.198105,44.248222,45.177437,37.959648,13068
2006-08-01,45.231518,45.329845,44.248222,44.248222,37.178875,2949
2006-08-02,45.231518,45.703499,44.739868,45.467506,38.203384,1169
2006-08-03,45.723164,47.075191,45.231518,45.492088,38.224033,17909
2006-08-04,46.214809,46.214809,45.231518,45.339680,38.095966,14512
2006-08-07,46.214809,46.558964,45.379009,45.590420,38.306644,3010
2006-08-08,46.214809,46.214809,45.339680,45.610085,38.323174,1728
2006-08-09,46.204975,46.214809,45.329845,45.698582,38.397522,5003
2006-08-10,47.085026,47.085026,44.248222,44.592377,37.468060,13170
2006-08-11,46.067314,48.668129,46.067314,48.063400,40.384529,22750
2006-08-14,48.732040,51.131279,48.181396,50.674046,42.578098,16709
2006-08-16,53.196198,56.834381,53.097866,55.044788,46.250538,79925
2006-08-17,56.736053,58.702641,54.105743,55.683929,46.787563,33631
2006-08-18,57.031040,57.031040,55.654430,55.939587,47.002377,7729
2006-08-21,57.001541,57.001541,54.572807,55.595432,46.713203,2542
2006-08-22,55.654430,56.042831,49.951324,51.293522,43.098598,25607
2006-08-23,52.114574,55.359444,52.114574,54.582642,45.862228,61273
2006-08-24,55.949417,55.949417,53.589516,54.484310,45.779598,12569
2006-08-25,53.589516,55.064453,53.294525,53.294525,44.779907,2939
2006-08-28,53.097866,54.469563,53.097866,53.097866,44.614670,1739
2006-08-29,57.031040,57.031040,53.097866,54.592472,45.870483,6244
2006-08-30,54.572807,54.572807,52.114574,52.311234,43.953701,20777
2006-08-31,53.481350,53.481350,51.131279,51.185360,43.007702,3162
2006-09-01,51.131279,51.819584,49.661255,49.985741,41.999756,7057
2006-09-04,52.950375,53.097866,51.622925,51.795002,43.519951,8868
2006-09-05,52.576721,52.581638,51.131279,51.450851,43.230782,813
2006-09-06,50.787125,53.786171,50.787125,52.030994,43.718254,3732
2006-09-07,52.901207,52.901207,49.272854,51.091946,42.929214,2918
2006-09-08,51.091946,55.064453,47.699585,52.822544,44.645477,6396
2006-09-11,59.980923,59.980923,53.097866,53.805840,45.476547,904297
2006-09-12,53.589516,55.162785,53.589516,54.931709,46.428139,21702
2006-09-13,55.939587,57.424358,55.384026,56.952377,48.135998,19760
2006-09-14,58.973045,61.436199,57.542355,58.048752,49.062653,80850
2006-09-15,59.095959,59.774433,58.161831,59.164791,50.005913,133174
2006-09-18,60.472572,60.472572,59.489277,60.015339,50.724808,43618
2006-09-19,59.980923,59.980923,57.149036,57.512856,48.609718,7729
2006-09-20,60.452904,60.452904,57.129372,57.704597,48.771774,6122
2006-09-21,59.685936,59.685936,57.031040,58.373238,49.336903,8369
2006-09-22,58.604313,58.614143,56.377151,57.055622,48.223267,7007
2006-09-25,58.997631,59.980923,56.539394,56.549229,47.795254,3569
2006-09-26,56.047749,56.932713,55.757675,56.091995,47.408810,2857
2006-09-27,56.052666,57.714432,55.556103,57.040874,48.210804,12010
2006-09-28,57.522690,57.522690,56.057583,56.126411,47.437897,7108
2006-09-29,55.364361,55.851089,54.081161,54.213905,45.821457,16261
2006-10-03,56.539394,56.539394,53.786171,55.561020,46.960026,5227
2006-10-04,55.757675,56.436150,55.167702,55.266029,46.710701,7332
2006-10-05,55.261112,58.510899,54.287651,57.153954,48.306370,23726
2006-10-06,57.153954,58.014336,55.079205,57.262115,48.397789,6518
2006-10-09,57.031040,58.510899,55.556103,57.670181,48.742687,15305
2006-10-10,58.515816,59.194290,58.210995,58.948463,49.823086,42357
2006-10-11,59.685936,59.685936,58.751804,58.909134,49.789860,21021
2006-10-12,58.899300,59.390945,58.850136,58.899300,49.781528,10871
2006-10-13,59.194290,59.980923,58.800972,58.874718,49.760754,9468
2006-10-16,60.865887,60.964218,58.997631,59.282784,50.105656,98109
2006-10-17,59.636772,59.636772,58.899300,59.194290,50.030861,9152
2006-10-18,59.474525,59.489277,58.997631,58.997631,49.864647,7993
2006-10-19,58.997631,59.007462,58.825554,58.968132,49.839714,8471
2006-10-20,60.275913,60.275913,58.997631,59.076294,49.931129,24834
2006-10-23,59.636772,59.980923,58.997631,59.022213,49.885433,4952
2006-10-26,59.882595,59.882595,58.997631,58.997631,49.864647,996
2006-10-27,58.800972,59.946507,58.800972,59.523693,50.309273,4678
2006-10-30,58.899300,59.636772,58.899300,59.002544,49.868801,43486
2006-10-31,58.899300,59.459778,58.751804,59.366364,50.475719,8563
2006-11-01,59.095959,59.095959,57.031040,57.979919,49.296917,20309
2006-11-02,58.702641,58.702641,57.031040,57.281780,48.703312,6905
2006-11-03,56.244408,58.663311,55.162785,56.431232,47.980148,6498
2006-11-06,57.517773,57.984837,55.182449,55.605267,47.277885,2583
2006-11-07,57.031040,57.031040,55.506935,56.559059,48.088840,9213
2006-11-08,57.026127,57.026127,53.589516,53.869751,45.802273,4932
2006-11-09,56.047749,56.047749,53.097866,53.761589,45.710316,7637
2006-11-10,55.059540,55.059540,53.687843,53.766506,45.714493,2186
2006-11-13,54.081161,54.966125,53.687843,54.548225,46.379135,2318
2006-11-14,54.179489,54.179489,52.266983,52.704548,44.811565,8196
2006-11-15,52.148987,52.502975,51.131279,51.770420,44.017342,3823
2006-11-16,51.524597,52.699635,50.639633,51.254192,43.578407,4942
2006-11-17,50.639633,52.502975,50.246315,50.462639,42.905407,8227
2006-11-20,50.147984,51.721256,49.263020,49.680920,42.240753,2430
2006-11-21,50.147984,51.622925,46.908031,47.625835,40.493431,15671
2006-11-22,49.558010,49.656338,48.387890,48.702541,41.408897,16912
2006-11-23,48.181396,49.558010,47.493092,49.164692,41.801834,1810
2006-11-24,48.963116,48.968033,48.476387,48.500969,41.237511,2695
2006-11-27,50.034904,50.034904,47.001446,47.212852,40.142307,8817
2006-11-28,47.198105,48.623878,46.214809,46.485214,39.523632,11075
2006-11-29,48.181396,53.078201,46.411469,48.820538,41.509220,75409
2006-11-30,52.507889,55.457771,50.639633,54.528561,46.362431,164142
2006-12-01,56.047749,65.438202,54.626888,56.799969,48.293659,1197831
2006-12-04,58.014336,64.307419,56.150993,56.790134,48.285309,836006
2006-12-05,57.040874,60.079254,57.040874,57.301449,48.720039,201435
2006-12-06,58.604313,58.604313,56.042831,56.819633,48.310375,126015
2006-12-07,55.851089,57.522690,55.556103,55.851089,47.486889,44056
2006-12-08,56.441067,56.834381,54.376148,54.838299,46.625774,31394
2006-12-11,54.671139,58.997631,54.326984,55.093952,46.843136,78003
2006-12-12,54.867798,56.441067,49.607174,49.651421,42.215675,91447
2006-12-13,48.181396,51.967079,48.181396,49.641590,42.207321,90145
2006-12-14,49.852997,53.097866,49.808750,51.539345,43.820869,93939
2006-12-15,52.901207,53.097866,51.721256,52.026077,44.234711,31963
2006-12-18,52.901207,53.982830,52.114574,52.493141,44.631824,30530
2006-12-19,52.606220,52.881542,50.644550,51.003452,43.365231,30794
2006-12-20,50.836292,52.606220,50.359394,50.801876,43.193840,16312
2006-12-21,50.147984,50.929703,49.164692,50.398724,42.851055,25546
2006-12-22,50.344643,51.613094,50.147984,50.452805,42.897038,9773
2006-12-26,51.858917,51.917915,51.131279,51.372185,43.678738,61731
2006-12-27,51.622925,52.586555,51.229607,51.790085,44.034054,11949
2006-12-28,52.999538,53.097866,52.016243,52.291565,44.460426,34414
2006-12-29,52.606220,53.687843,52.124405,53.250278,45.275566,32309
2007-01-02,55.143120,55.143120,52.517723,52.660301,44.773960,15570
2007-01-03,52.512806,52.704548,51.721256,52.517723,44.652714,41320
2007-01-04,52.409561,52.891376,49.361351,52.281734,44.452080,67365
2007-01-05,52.163738,54.572807,51.642593,53.240444,45.267204,75979
2007-01-08,51.622925,55.851089,51.622925,53.869751,45.802273,119262
2007-01-09,54.090996,55.064453,54.081161,54.100826,45.998745,101536
2007-01-10,54.081161,56.047749,52.753716,53.614098,45.584904,61690
2007-01-11,54.081161,55.044788,53.609180,54.105743,46.002918,54185
2007-01-12,53.235527,54.454811,53.235527,54.090996,45.990379,36367
2007-01-15,50.836292,55.157867,50.836292,54.115578,46.011276,32025
2007-01-16,51.721256,54.464645,51.721256,53.201115,45.233772,99756
2007-01-17,54.843212,54.843212,53.589516,53.894337,45.823177,15712
2007-01-18,54.966125,55.064453,54.081161,54.661304,46.475285,41493
2007-01-19,53.324024,55.064453,53.324024,54.548225,46.379135,230592
2007-01-22,50.870705,55.064453,50.870705,53.918919,45.844078,188326
2007-01-23,50.865791,54.966125,50.865791,54.430229,46.278805,74372
2007-01-24,53.589516,54.376148,52.311234,52.768463,44.865913,16271
2007-01-25,54.081161,54.081161,50.836292,51.701588,43.958809,69053
2007-01-29,53.589516,53.589516,51.327938,51.367271,43.674557,5288
2007-01-31,52.994621,52.994621,51.131279,51.509846,43.795776,9376
2007-02-01,51.622925,53.068367,50.934620,51.146027,43.486435,16231
2007-02-02,51.819584,52.507889,51.391853,51.441017,43.737267,588928
2007-02-05,53.245361,55.851089,52.114574,54.843212,46.629948,86596
2007-02-06,55.064453,56.342735,54.194241,54.838299,46.625774,93573
2007-02-07,54.794048,55.010372,52.409561,52.940540,45.012218,10688
2007-02-08,52.915958,53.977917,52.729134,53.029037,45.087467,12986
2007-02-09,52.325981,53.097866,51.819584,52.527557,44.661072,13759
2007-02-12,50.285645,51.829418,49.784168,50.521637,42.955566,25719
2007-02-13,48.623878,51.229607,48.623878,50.167652,42.654598,9813
2007-02-14,48.702541,50.639633,48.476387,49.956242,42.474838,665101
2007-02-15,48.235477,53.589516,48.235477,53.078201,45.129253,32299
2007-02-19,53.294525,54.081161,52.606220,52.694717,44.803204,16637
2007-02-20,53.097866,53.097866,51.529514,51.529514,43.812508,13678
2007-02-21,52.576721,52.601303,51.327938,51.347603,43.657825,11085
2007-02-22,52.207985,52.606220,51.131279,51.180443,43.515720,9132
2007-02-23,50.546219,50.546219,47.748749,49.356434,41.964859,7698
2007-02-26,48.181396,51.126362,48.181396,49.405598,42.006664,3010
2007-02-27,50.659298,51.327938,49.759583,50.133236,42.625328,3122
2007-02-28,49.459679,50.541302,47.788078,49.208939,41.839458,7535
2007-03-01,48.486217,51.318104,48.486217,49.036861,41.693142,18499
2007-03-02,49.164692,49.459679,47.984737,48.009319,40.819496,5308
2007-03-05,44.071228,52.802879,43.854904,46.308224,39.373146,8583
2007-03-06,48.176479,48.181396,43.368176,44.439964,37.784691,11969
2007-03-07,44.444881,45.723164,43.166599,43.476337,36.965363,8125
2007-03-08,43.859821,43.953236,42.281635,43.953236,37.370857,7576
2007-03-09,47.198105,47.198105,42.989605,43.338676,36.848320,7149
2007-03-12,43.078102,44.376049,42.969940,43.137100,36.676933,6783
2007-03-13,44.444881,44.739868,43.692661,44.597294,37.918442,6773
2007-03-14,44.199059,44.641541,43.264927,44.140060,37.529701,9142
2007-03-15,43.284595,44.739868,43.284595,43.894238,37.320683,5268
2007-03-16,42.945358,43.658245,40.831276,42.620872,36.238018,21244
2007-03-19,42.871613,45.034859,41.794903,42.340633,35.999741,20248
2007-03-20,44.444881,45.133186,42.773281,43.456673,36.948639,1932
2007-03-21,44.739868,44.744785,42.842113,43.599247,37.676762,16617
2007-03-22,44.174477,45.919823,41.789989,42.665119,36.869522,9122
2007-03-23,43.555000,44.838200,42.886360,43.756577,37.812733,12895
2007-03-26,42.945358,42.945358,41.789989,41.858818,36.172749,5288
2007-03-28,40.806694,43.756577,40.806694,42.665119,36.869522,26665
2007-03-29,42.379963,43.854904,42.379963,43.781158,37.833969,13424
2007-03-30,44.439964,45.526505,43.854904,44.690704,38.619957,6223
2007-04-02,43.756577,46.018150,42.281635,43.112518,37.256153,165718
2007-04-03,44.248222,44.690704,44.248222,44.390800,38.360802,13464
2007-04-04,44.253139,45.723164,44.248222,45.192184,39.053329,8532
2007-04-05,44.248222,45.713329,44.248222,44.843117,38.751667,5064
2007-04-09,45.034859,45.034859,43.412422,44.238388,38.229095,6844
2007-04-10,44.297386,45.811661,44.297386,45.177437,39.040585,559
2007-04-11,44.936527,46.598293,44.907028,45.850990,39.622639,2461
2007-04-12,44.248222,45.516670,44.002399,44.420300,38.386292,6020
2007-04-13,43.972900,45.624832,43.972900,44.385883,38.356541,23472
2007-04-16,43.510754,44.312138,43.264927,43.530418,37.617283,7007
2007-04-17,45.718246,45.718246,44.248222,44.248222,38.237591,2766
2007-04-18,44.248222,45.369179,44.248222,44.636623,38.573231,4556
2007-04-19,44.248222,45.020107,44.248222,44.479298,38.437267,9091
2007-04-20,46.018150,48.928699,44.946362,48.068317,41.538757,54114
2007-04-23,50.649464,52.876625,50.246315,52.876625,45.693909,34974
2007-04-24,53.746841,54.081161,51.726173,53.024120,45.821365,30387
2007-04-25,53.097866,53.097866,50.447891,50.910038,43.994469,26726
2007-04-26,51.441017,53.451855,49.164692,51.411518,44.427818,118245
2007-04-27,49.184357,49.823498,48.845119,48.904118,42.261032,3559
2007-04-30,47.316097,48.968033,47.316097,48.869701,42.231281,3305
2007-05-03,49.852997,50.147984,48.673042,49.086029,42.418224,6539
2007-05-04,49.454762,51.111614,49.164692,49.739918,42.983276,6244
2007-05-07,48.343639,50.541302,48.343639,48.648460,42.040096,6651
2007-05-08,49.656338,50.118484,46.829369,47.070274,40.676285,2237
2007-05-09,48.181396,48.648460,47.207935,47.286598,40.863220,2430
2007-05-10,46.888367,49.651421,46.888367,49.548176,42.817596,11654
2007-05-11,51.618011,51.622925,48.687794,51.018200,44.087929,20583
2007-05-14,49.931660,51.023117,49.164692,50.860874,43.951981,994778
2007-05-15,50.934620,51.426266,50.359394,50.855957,43.947727,17675
2007-05-16,50.157818,50.629799,50.157818,50.157818,43.344429,3417
2007-05-17,50.344643,51.111614,47.709415,50.138153,43.327435,3437
2007-05-18,49.164692,49.852997,49.164692,49.267937,42.575432,2745
2007-05-21,49.164692,49.164692,47.448845,47.704498,41.224365,24682
2007-05-22,49.159775,49.656338,47.807747,49.199108,42.515949,15275
2007-05-23,50.143070,50.143070,49.154858,49.366268,42.660400,8054
2007-05-24,49.164692,49.361351,47.591419,47.871658,41.368816,3884
2007-05-25,49.346600,49.592422,48.191231,49.592422,42.855824,864
2007-05-28,47.994572,49.164692,47.994572,48.535381,41.942379,2928
2007-05-29,48.466553,48.673042,48.417389,48.417389,41.840420,12295
2007-05-30,48.378056,49.154858,46.819534,47.856911,41.356079,13393
2007-05-31,48.181396,49.027031,47.227604,47.837246,41.339081,12061
2007-06-01,48.181396,49.164692,48.181396,48.736958,42.116577,5023
2007-06-04,50.339729,50.339729,49.169609,49.484261,42.762363,15397
2007-06-05,50.742878,51.131279,48.378056,48.481300,41.895645,19180
2007-06-06,50.836292,50.905121,50.442974,50.860874,43.951981,147046
2007-06-07,52.114574,53.407604,51.234524,53.225697,45.995564,2660791
2007-06-08,53.191280,55.890423,53.097866,55.457771,47.924435,95769
2007-06-11,57.031040,58.230659,56.539394,57.360447,49.568657,124255
2007-06-12,57.857010,57.857010,54.607224,55.202114,47.703522,55039
2007-06-13,54.671139,56.146076,54.671139,55.890423,48.298309,72501
2007-06-14,56.244408,57.129372,55.752762,57.016293,49.271240,146985
2007-06-15,56.155910,57.527603,56.155910,57.522690,49.708870,126859
2007-06-18,55.162785,57.916008,55.162785,57.031040,49.284000,22434
2007-06-19,55.556103,57.227699,55.556103,57.085121,49.330734,32980
2007-06-20,57.031040,57.517773,56.539394,57.040874,49.292480,33601
2007-06-21,57.512856,57.522690,56.637726,56.844215,49.122551,23024
2007-06-22,57.031040,57.203117,56.652473,56.913048,49.182030,18051
2007-06-25,54.159824,57.031040,54.159824,56.677055,48.978096,17756
2007-06-26,56.932713,58.112663,56.736053,58.038918,50.154957,29645
2007-06-27,57.527603,58.092999,57.035957,57.522690,49.708870,8329
2007-06-28,57.065456,57.911091,57.060539,57.104790,49.347729,9234
2007-06-29,57.522690,59.961258,57.522690,59.961258,51.816174,51307
2007-07-02,62.429325,62.832478,60.472572,62.257248,53.800278,100671
2007-07-03,63.029133,65.374290,61.062546,65.374290,56.493908,42845
2007-07-04,65.880684,68.535583,62.739063,66.328087,57.318130,47462
2007-07-05,66.357582,66.372337,63.919014,64.774483,55.975578,16119
2007-07-06,64.897392,66.652573,64.430328,65.398872,56.515152,20349
2007-07-09,65.389038,67.355629,64.971138,65.231712,56.370697,10922
2007-07-10,66.568993,66.662407,61.455864,61.667274,53.290455,24387
2007-07-11,59.597439,62.876724,59.194290,62.203167,53.753551,14014
2007-07-12,62.439159,62.896389,62.439159,62.537487,54.042454,5796
2007-07-13,63.422451,64.887558,62.930805,63.791187,55.125851,1466041
2007-07-16,63.914101,64.700737,62.635818,62.832478,54.297367,7840
2007-07-17,62.444077,63.319206,61.559109,61.731186,53.345673,13180
2007-07-18,59.518776,60.964218,59.518776,60.742977,52.491707,1057
2007-07-19,60.669228,62.537487,60.669228,61.819683,53.422142,15448
2007-07-20,61.947510,64.700737,61.947510,64.504074,55.741901,700360
2007-07-23,65.880684,65.880684,63.914101,63.933765,55.249058,41147
2007-07-24,63.914101,64.395912,59.095959,59.799015,51.675972,22485
2007-07-25,58.604313,59.980923,58.604313,59.980923,51.833160,21082
2007-07-26,60.472572,62.434242,60.344742,62.095005,53.660072,13078
2007-07-27,60.570900,61.844265,59.145123,61.637775,53.264961,7098
2007-07-30,60.477486,60.477486,59.626938,59.843262,51.714214,4220
2007-07-31,59.405697,61.947510,58.309322,61.662357,53.286209,16373
2007-08-01,59.204121,61.942596,58.702641,61.249374,52.929317,27041
2007-08-02,59.980923,59.980923,58.604313,59.002544,50.987701,22790
2007-08-03,60.472572,60.964218,58.997631,58.997631,50.983459,34109
2007-08-06,58.112663,59.980923,58.014336,59.022213,51.004692,8573
2007-08-07,59.292618,59.685936,58.997631,59.051712,51.030182,12590
2007-08-08,58.014336,61.849182,58.014336,58.756721,50.775253,4779
2007-08-09,59.110710,59.489277,58.260159,58.997631,50.983459,6783
2007-08-10,58.997631,59.587605,57.650517,59.081211,51.055672,21082
2007-08-13,58.997631,59.862926,58.535480,59.499111,51.416805,479805
2007-08-14,58.997631,59.479443,58.850136,59.095959,51.068432,28140
2007-08-16,51.229607,58.992714,51.229607,56.947460,49.211773,10312
2007-08-17,56.701637,57.522690,55.556103,57.512856,49.700363,7718
2007-08-20,55.585602,59.489277,55.585602,58.992714,50.979210,98820
2007-08-21,58.505981,58.992714,56.160828,57.522690,49.708870,26695
2007-08-22,54.671139,58.899300,54.671139,56.539394,48.859135,6864
2007-08-23,57.129372,57.522690,55.064453,55.093952,47.610035,9610
2007-08-24,55.556103,56.495148,55.064453,55.231613,47.729004,17298
2007-08-27,57.031040,58.206078,56.539394,57.557102,49.738602,3437
2007-08-28,54.769466,57.916008,54.769466,57.916008,50.048756,579
2007-08-29,55.738010,57.522690,55.261112,57.134289,49.373219,4739
2007-08-30,56.539394,57.031040,56.047749,57.031040,49.284000,569
2007-08-31,57.232616,58.697723,57.232616,58.117580,50.222939,5664
2007-09-03,58.014336,58.850136,56.932713,57.227699,49.453938,13088
2007-09-04,58.948463,58.948463,57.031040,57.517773,49.704613,17776
2007-09-05,63.904266,63.904266,58.997631,60.565983,52.338757,80830
